
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003939                       # Number of seconds simulated (Second)
simTicks                                   3939367500                       # Number of ticks simulated (Tick)
finalTick                                  3939367500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    115.36                       # Real time elapsed on the host (Second)
hostTickRate                                 34149140                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4409772                       # Number of bytes of host memory used (Byte)
simInsts                                     20449628                       # Number of instructions simulated (Count)
simOps                                       20920767                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   177271                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     181355                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          7878738                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.385265                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.595617                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        21218617                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      233                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       21157093                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    522                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               298082                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            370482                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  69                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             7765012                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.724670                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.721021                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1168842     15.05%     15.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    742727      9.57%     24.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1184535     15.25%     39.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2122609     27.34%     67.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1643471     21.17%     88.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    582387      7.50%     95.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    137882      1.78%     97.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     96114      1.24%     98.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     86445      1.11%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               7765012                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   29252     15.05%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     15.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                  28136     14.48%     29.53% # attempts to use FU when none available (Count)
