
---------- Begin Simulation Statistics ----------
simSeconds                                   0.287618                       # Number of seconds simulated (Second)
simTicks                                 287618085500                       # Number of ticks simulated (Tick)
finalTick                                287618085500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   6863.01                       # Real time elapsed on the host (Second)
hostTickRate                                 41908461                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4438372                       # Number of bytes of host memory used (Byte)
simInsts                                   1312955205                       # Number of instructions simulated (Count)
simOps                                     1448764342                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   191309                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     211098                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        575236276                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.438051                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.282838                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1661790372                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6699                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1576940831                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1567259                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            213032728                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         186143821                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 225                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           574111418                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.746751                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.486558                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 148565631     25.88%     25.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  66652948     11.61%     37.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  95617770     16.65%     54.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  67486855     11.76%     65.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  61068271     10.64%     76.53% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  42251968      7.36%     83.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  26801386      4.67%     88.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  25082174      4.37%     92.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                  40584415      7.07%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             574111418                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                15081168     31.67%     31.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                6925570     14.54%     46.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   10414      0.02%     46.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     46.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     46.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     46.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     46.24% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     46.24% # attempts to use FU when none available (Count)
