
---------- Begin Simulation Statistics ----------
simSeconds                                   1.468623                       # Number of seconds simulated (Second)
simTicks                                 1468623062500                       # Number of ticks simulated (Tick)
finalTick                                1468623062500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  24081.06                       # Real time elapsed on the host (Second)
hostTickRate                                 60986633                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4453012                       # Number of bytes of host memory used (Byte)
simInsts                                   5553077722                       # Number of instructions simulated (Count)
simOps                                     5736533534                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   230599                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     238218                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       2937303088                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.528909                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.890684                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      7712842795                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    15490                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     6960625458                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               19532009                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1976324750                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1612705685                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1615                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2893067456                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.405967                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.337810                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 898084707     31.04%     31.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 445174411     15.39%     46.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                 323669988     11.19%     57.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                 290833992     10.05%     67.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                 338428894     11.70%     79.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                 186442543      6.44%     85.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                 232213271      8.03%     93.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                 109356022      3.78%     97.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                  68863628      2.38%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            2893067456                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu               156160151     92.01%     92.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     92.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     92.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     92.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     92.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     92.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     92.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     92.01% # attempts to use FU when none available (Count)
