
---------- Begin Simulation Statistics ----------
simSeconds                                   0.046651                       # Number of seconds simulated (Second)
simTicks                                  46651438500                       # Number of ticks simulated (Tick)
finalTick                                 46651438500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1276.92                       # Real time elapsed on the host (Second)
hostTickRate                                 36534441                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4397256                       # Number of bytes of host memory used (Byte)
simInsts                                    224920392                       # Number of instructions simulated (Count)
simOps                                      228691710                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   176143                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     179097                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         93302880                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.414825                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.410653                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       270235566                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      236                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      259280803                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  93983                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             41544091                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          29765278                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 107                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            93180365                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.782569                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.232409                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  17074151     18.32%     18.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  13928576     14.95%     33.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  18652900     20.02%     53.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   9933368     10.66%     63.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  12795259     13.73%     77.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   8645625      9.28%     86.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   4954841      5.32%     92.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   3457044      3.71%     95.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   3738601      4.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              93180365                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 1688668     26.82%     26.82% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  49806      0.79%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                  553      0.01%     27.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc               120      0.00%     27.62% # attempts to use FU when none available (Count)
