
---------- Begin Simulation Statistics ----------
simSeconds                                   0.294252                       # Number of seconds simulated (Second)
simTicks                                 294252451500                       # Number of ticks simulated (Tick)
finalTick                                294252451500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4563.86                       # Real time elapsed on the host (Second)
hostTickRate                                 64474438                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4384912                       # Number of bytes of host memory used (Byte)
simInsts                                    403468019                       # Number of instructions simulated (Count)
simOps                                      422468268                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    88405                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      92568                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        588504910                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.458265                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.685746                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       777276195                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      498                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      702522225                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1585495                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            354808424                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         272254037                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 145                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           588238509                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.194281                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.818839                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 344991949     58.65%     58.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  66270990     11.27%     69.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  55049205      9.36%     79.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  42505551      7.23%     86.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  37144370      6.31%     92.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  18562553      3.16%     95.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  13451643      2.29%     98.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   5561915      0.95%     99.20% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   4700333      0.80%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             588238509                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 3772761     32.13%     32.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      3      0.00%     32.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     32.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     32.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     32.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     32.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     32.13% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     32.13% # attempts to use FU when none available (Count)
