
---------- Begin Simulation Statistics ----------
simSeconds                                   0.046651                       # Number of seconds simulated (Second)
simTicks                                  46651422500                       # Number of ticks simulated (Tick)
finalTick                                 46651422500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1116.11                       # Real time elapsed on the host (Second)
hostTickRate                                 41798390                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4414748                       # Number of bytes of host memory used (Byte)
simInsts                                    224920392                       # Number of instructions simulated (Count)
simOps                                      228691710                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   201522                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     204901                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         93302848                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.414825                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.410654                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       270234813                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      236                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      259278894                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  93977                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             41543338                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          29766247                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 107                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            93179180                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.782584                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.232347                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  17071666     18.32%     18.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  13928643     14.95%     33.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  18652176     20.02%     53.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   9940774     10.67%     63.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  12790171     13.73%     77.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   8645682      9.28%     86.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   4954603      5.32%     92.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   3456855      3.71%     95.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   3738610      4.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              93179180                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 1688660     26.82%     26.82% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  49806      0.79%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     27.61% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                  553      0.01%     27.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc               120      0.00%     27.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                    22      0.00%     27.62% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  674      0.01%     27.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     27.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     27.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     27.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      1      0.00%     27.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     27.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     27.63% # attempts to use FU when none available (Count)
