
---------- Begin Simulation Statistics ----------
simSeconds                                   0.020445                       # Number of seconds simulated (Second)
simTicks                                  20444656500                       # Number of ticks simulated (Tick)
finalTick                                 20444656500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    941.71                       # Real time elapsed on the host (Second)
hostTickRate                                 21710138                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4505776                       # Number of bytes of host memory used (Byte)
simInsts                                     80464325                       # Number of instructions simulated (Count)
simOps                                      100115483                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    85445                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     106312                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         40889316                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.508164                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.967868                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       102157015                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      314                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      111307268                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  15940                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2041845                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1384119                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  76                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            40786577                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.729017                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.120477                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   6486932     15.90%     15.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   8021957     19.67%     35.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   5864602     14.38%     49.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   6454802     15.83%     65.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   5945056     14.58%     80.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   3458061      8.48%     88.83% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   2139460      5.25%     94.08% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1041244      2.55%     96.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1374463      3.37%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              40786577                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  371902     15.92%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     15.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     15.92% # attempts to use FU when none available (Count)
