
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004765                       # Number of seconds simulated (Second)
simTicks                                   4765049500                       # Number of ticks simulated (Tick)
finalTick                                  4765049500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    127.32                       # Real time elapsed on the host (Second)
hostTickRate                                 37427106                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4380484                       # Number of bytes of host memory used (Byte)
simInsts                                     16536546                       # Number of instructions simulated (Count)
simOps                                       17188284                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   129886                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     135005                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          9530103                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.576241                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.735386                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        19421542                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      505                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       19139456                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3558                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2233762                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           2141744                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 105                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             9385378                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.039285                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.892210                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   2380924     25.37%     25.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   2140793     22.81%     48.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1666856     17.76%     65.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1110698     11.83%     77.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    908691      9.68%     87.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    702870      7.49%     94.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    268936      2.87%     97.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     74753      0.80%     98.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    130857      1.39%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               9385378                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   20154      6.55%      6.55% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   3336      1.09%      7.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      7.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      7.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      7.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      7.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      7.64% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      7.64% # attempts to use FU when none available (Count)
