
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006794                       # Number of seconds simulated (Second)
simTicks                                   6793973500                       # Number of ticks simulated (Tick)
finalTick                                  6793973500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    382.06                       # Real time elapsed on the host (Second)
hostTickRate                                 17782669                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4391992                       # Number of bytes of host memory used (Byte)
simInsts                                     38785282                       # Number of instructions simulated (Count)
simOps                                       42849866                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   101517                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     112155                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         13587950                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.349652                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.859986                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        42937103                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      339                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       43727005                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    651                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                87575                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             68575                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  97                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            13475376                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.244956                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.713418                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   3183773     23.63%     23.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1649428     12.24%     35.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1305122      9.69%     45.55% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1353251     10.04%     55.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1302641      9.67%     65.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1319012      9.79%     75.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1245387      9.24%     84.29% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    804462      5.97%     90.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1312300      9.74%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              13475376                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  496739     31.51%     31.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     31.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     31.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     31.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     31.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     31.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     31.51% # attempts to use FU when none available (Count)
