
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003495                       # Number of seconds simulated (Second)
simTicks                                   3495132500                       # Number of ticks simulated (Tick)
finalTick                                  3495132500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    270.25                       # Real time elapsed on the host (Second)
hostTickRate                                 12933020                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4396168                       # Number of bytes of host memory used (Byte)
simInsts                                     14908030                       # Number of instructions simulated (Count)
simOps                                       15972662                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    55164                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      59104                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          6990268                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.468847                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.132891                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        19998792                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      381                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       18037263                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  50931                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4026510                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3668116                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 108                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             6843178                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.635802                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.148717                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1692315     24.73%     24.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    941003     13.75%     38.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    696867     10.18%     48.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1085230     15.86%     64.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    779824     11.40%     75.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    560094      8.18%     84.10% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1087845     15.90%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 6                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               6843178                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    1      0.00%      0.00% # attempts to use FU when none available (Count)
