
---------- Begin Simulation Statistics ----------
simSeconds                                   1.251584                       # Number of seconds simulated (Second)
simTicks                                 1251583754500                       # Number of ticks simulated (Tick)
finalTick                                1251583754500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  24844.03                       # Real time elapsed on the host (Second)
hostTickRate                                 50377650                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4472068                       # Number of bytes of host memory used (Byte)
simInsts                                   5553077722                       # Number of instructions simulated (Count)
simOps                                     5736533534                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   223518                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     230902                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       2503167513                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.450736                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.218594                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      7480709868                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    16312                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     6764018303                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               23705101                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1744192645                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1541174271                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2437                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2502994907                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.702370                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.293053                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 594141599     23.74%     23.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 406210029     16.23%     39.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                 295404899     11.80%     51.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                 260323445     10.40%     62.17% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                 347128997     13.87%     76.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                 189203894      7.56%     83.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                 222581625      8.89%     92.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                 188000419      7.51%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 7                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            2502994907                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                85133647     89.38%     89.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     89.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     89.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     89.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     89.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     89.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     89.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     89.38% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     89.38% # attempts to use FU when none available (Count)
