
---------- Begin Simulation Statistics ----------
simSeconds                                   0.126389                       # Number of seconds simulated (Second)
simTicks                                 126388762500                       # Number of ticks simulated (Tick)
finalTick                                126388762500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3753.25                       # Real time elapsed on the host (Second)
hostTickRate                                 33674519                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4399544                       # Number of bytes of host memory used (Byte)
simInsts                                    471556595                       # Number of instructions simulated (Count)
simOps                                      481937291                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   125640                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     128405                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        252777528                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.536014                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.865623                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       486327378                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      413                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      484883294                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  45673                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4390499                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3610298                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  78                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           252629884                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.919343                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.696979                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  67784384     26.83%     26.83% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  41990764     16.62%     43.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  62624003     24.79%     68.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  37895355     15.00%     83.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  20863290      8.26%     91.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  13033292      5.16%     96.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   3732733      1.48%     98.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   4706063      1.86%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 7                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             252629884                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  928777      9.51%      9.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                2913923     29.85%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     39.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     39.36% # attempts to use FU when none available (Count)
