
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004964                       # Number of seconds simulated (Second)
simTicks                                   4964170500                       # Number of ticks simulated (Tick)
finalTick                                  4964170500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    129.62                       # Real time elapsed on the host (Second)
hostTickRate                                 38296394                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4379072                       # Number of bytes of host memory used (Byte)
simInsts                                     16536546                       # Number of instructions simulated (Count)
simOps                                       17188284                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   127572                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     132600                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          9928357                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.600321                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.665775                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        19482196                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      499                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       19223186                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   4043                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2294410                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           2221825                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  99                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             9768661                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.967842                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.894652                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   2740910     28.06%     28.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   2156629     22.08%     50.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1647205     16.86%     67.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1108338     11.35%     78.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    925020      9.47%     87.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    713973      7.31%     95.12% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    277839      2.84%     97.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     79822      0.82%     98.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    118925      1.22%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               9768661                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   29473      9.22%      9.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   3327      1.04%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     10.26% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     10.26% # attempts to use FU when none available (Count)
