
---------- Begin Simulation Statistics ----------
simSeconds                                   0.162287                       # Number of seconds simulated (Second)
simTicks                                 162287486500                       # Number of ticks simulated (Tick)
finalTick                                162287486500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5370.92                       # Real time elapsed on the host (Second)
hostTickRate                                 30215972                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4408276                       # Number of bytes of host memory used (Byte)
simInsts                                    403468019                       # Number of instructions simulated (Count)
simOps                                      422468268                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    75121                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      78658                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        324574976                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.804269                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.243365                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       713943076                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      525                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      631521838                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1386941                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            291475332                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         248460629                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 172                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           324415369                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.946646                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.972267                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 115601339     35.63%     35.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  48622430     14.99%     50.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  45487795     14.02%     64.64% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  37630519     11.60%     76.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  32433638     10.00%     86.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  18540179      5.71%     91.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  26099469      8.05%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 6                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             324415369                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      3      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    1      0.00%      0.00% # attempts to use FU when none available (Count)
