
---------- Begin Simulation Statistics ----------
simSeconds                                   0.235823                       # Number of seconds simulated (Second)
simTicks                                 235823064500                       # Number of ticks simulated (Tick)
finalTick                                235823064500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   6156.36                       # Real time elapsed on the host (Second)
hostTickRate                                 38305597                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4452236                       # Number of bytes of host memory used (Byte)
simInsts                                   1312955205                       # Number of instructions simulated (Count)
simOps                                     1448764342                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   213268                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     235328                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        471646132                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.359166                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.784230                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1582611341                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6707                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1531346678                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 729847                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            133853705                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         102118869                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 233                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           471488965                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.247895                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.457948                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  66991823     14.21%     14.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  53986162     11.45%     25.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                 103891658     22.03%     47.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  57052572     12.10%     59.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  60186029     12.77%     72.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  37005929      7.85%     80.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  17154593      3.64%     84.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  32043427      6.80%     90.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                  43176772      9.16%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             471488965                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                11387923     34.65%     34.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                6222299     18.93%     53.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                   22099      0.07%     53.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     53.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     53.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     53.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     53.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     53.65% # attempts to use FU when none available (Count)
