
---------- Begin Simulation Statistics ----------
simSeconds                                   0.121121                       # Number of seconds simulated (Second)
simTicks                                 121120612500                       # Number of ticks simulated (Tick)
finalTick                                121120612500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3156.60                       # Real time elapsed on the host (Second)
hostTickRate                                 38370542                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4410680                       # Number of bytes of host memory used (Byte)
simInsts                                    455641668                       # Number of instructions simulated (Count)
simOps                                      502510666                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   144345                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     159193                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        242241237                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.531629                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.881013                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       534690500                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      490                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      537617273                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 136726                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             32180323                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          45895519                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 130                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           241462423                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.226505                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.169398                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  70587391     29.23%     29.23% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  40319315     16.70%     45.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  40886712     16.93%     62.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  24419544     10.11%     72.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  26155862     10.83%     83.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  15719215      6.51%     90.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  10776342      4.46%     94.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   6396009      2.65%     97.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   6202033      2.57%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             241462423                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 1013042      1.63%      1.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  32788      0.05%      1.68% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      1.68% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                254913      0.41%      2.09% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                158788      0.25%      2.34% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                191897      0.31%      2.65% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult             11396041     18.30%     20.95% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc           6250962     10.04%     30.99% # attempts to use FU when none available (Count)
