
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005590                       # Number of seconds simulated (Second)
simTicks                                   5590266500                       # Number of ticks simulated (Tick)
finalTick                                  5590266500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    564.31                       # Real time elapsed on the host (Second)
hostTickRate                                  9906400                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4405256                       # Number of bytes of host memory used (Byte)
simInsts                                     38785282                       # Number of instructions simulated (Count)
simOps                                       42849866                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    68731                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      75933                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         11180536                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.287703                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               3.475803                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        42932101                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      330                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       43443025                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1510                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                82564                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             66925                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  88                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            11067796                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.925174                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.111770                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1240273     11.21%     11.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    695238      6.28%     17.49% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1162280     10.50%     27.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1118633     10.11%     38.10% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1133783     10.24%     48.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1773338     16.02%     64.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   3944251     35.64%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 6                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              11067796                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.00% # attempts to use FU when none available (Count)
