
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003475                       # Number of seconds simulated (Second)
simTicks                                   3475314500                       # Number of ticks simulated (Tick)
finalTick                                  3475314500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    286.13                       # Real time elapsed on the host (Second)
hostTickRate                                 12145922                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4396176                       # Number of bytes of host memory used (Byte)
simInsts                                     14908030                       # Number of instructions simulated (Count)
simOps                                       15972662                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    52099                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      55820                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          6950632                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.466189                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.145054                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        19874378                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      380                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       18109752                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  16312                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3902095                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3299146                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 107                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             6805230                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.661152                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.246244                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1687386     24.80%     24.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    971429     14.27%     39.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    692927     10.18%     49.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1097676     16.13%     65.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    796337     11.70%     77.08% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    550233      8.09%     85.17% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    541766      7.96%     93.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    467476      6.87%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 7                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               6805230                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  112736     78.51%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    1      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      0      0.00%     78.51% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      0      0.00%     78.51% # attempts to use FU when none available (Count)
