
---------- Begin Simulation Statistics ----------
simSeconds                                   1.262841                       # Number of seconds simulated (Second)
simTicks                                 1262840502500                       # Number of ticks simulated (Tick)
finalTick                                1262840502500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  22994.12                       # Real time elapsed on the host (Second)
hostTickRate                                 54920142                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4464764                       # Number of bytes of host memory used (Byte)
simInsts                                   5553077722                       # Number of instructions simulated (Count)
simOps                                     5736533534                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   241500                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     249478                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                       2525681012                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.454790                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.198817                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      7518324418                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    16073                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     6803706314                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               19177243                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1781806956                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1546626598                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2198                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2525257355                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.694263                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.331155                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 605977305     24.00%     24.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                 413147253     16.36%     40.36% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                 300499505     11.90%     52.26% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                 269815166     10.68%     62.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                 347242617     13.75%     76.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                 181355481      7.18%     83.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                 229750975      9.10%     92.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                 113891594      4.51%     97.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                  63577459      2.52%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total            2525257355                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu               147833586     93.36%     93.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     93.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     93.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     93.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     93.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     93.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     93.36% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     93.36% # attempts to use FU when none available (Count)
