
---------- Begin Simulation Statistics ----------
simSeconds                                   0.013952                       # Number of seconds simulated (Second)
simTicks                                  13951783500                       # Number of ticks simulated (Tick)
finalTick                                 13951783500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    955.94                       # Real time elapsed on the host (Second)
hostTickRate                                 14594836                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4398120                       # Number of bytes of host memory used (Byte)
simInsts                                     60944278                       # Number of instructions simulated (Count)
simOps                                       61860716                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    63753                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      64712                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         27903569                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.457850                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.184122                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        74763237                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      274                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       67112037                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 812558                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12902794                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          16145312                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 131                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            27786016                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.415317                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.126867                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   4551334     16.38%     16.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    614138      2.21%     18.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1363733      4.91%     23.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  21256811     76.50%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 3                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              27786016                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  40311     27.60%     27.60% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                  105129     71.98%     99.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     99.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     99.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     99.58% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                  394      0.27%     99.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                93      0.06%     99.91% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                    26      0.02%     99.93% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                  107      0.07%    100.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%    100.00% # attempts to use FU when none available (Count)
