
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005590                       # Number of seconds simulated (Second)
simTicks                                   5590271500                       # Number of ticks simulated (Tick)
finalTick                                  5590271500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    550.63                       # Real time elapsed on the host (Second)
hostTickRate                                 10152513                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4405264                       # Number of bytes of host memory used (Byte)
simInsts                                     38785282                       # Number of instructions simulated (Count)
simOps                                       42849866                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    70438                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      77820                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         11180546                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.287704                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               3.475800                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        42931472                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      330                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       43443447                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1016                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                81935                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             65623                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  88                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            11067705                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.925244                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.398284                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1388003     12.54%     12.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    814662      7.36%     19.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1206823     10.90%     30.81% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1441066     13.02%     43.83% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1253438     11.33%     55.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1288965     11.65%     66.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1289872     11.65%     78.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   2384876     21.55%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 7                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              11067705                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  265164     26.80%     26.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     26.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     26.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     26.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     26.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     26.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     26.80% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     26.80% # attempts to use FU when none available (Count)
